target,test_family,n_obs,r2_base,r2_full,delta_r2,permutation_p,fdr_q,top_term,top_beta,effect_sign,low_confidence,base_terms,test_terms,analysis_family,target_class,natural_state,natural_state_token,channel_group,channel_group_token,band,band_token,feature_scope
state_nrem_pl_gamma_whole_slice_norm,learning_stage_block,468,0.036335310452570324,0.05004871118738485,0.01371340073481453,0.5444555444555444,0.7652812303975094,perf_learned,0.08747193048666715,positive,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""perf_intermediate"", ""perf_learned""]",lfp_behavior_modulation,state_lfp,NREM,nrem,PL,pl,gamma,gamma,whole_slice_norm
state_wake_ila_gamma_whole_slice_norm,learning_stage_block,526,0.03766252471539444,0.05022779333550753,0.01256526862011309,0.5464535464535465,0.7652812303975094,perf_intermediate,-0.06110568826886925,negative,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""perf_intermediate"", ""perf_learned""]",lfp_behavior_modulation,state_lfp,Wake,wake,ILA,ila,gamma,gamma,whole_slice_norm
state_nrem_pl_theta_whole_slice_norm,rule_block,468,0.10448258903559104,0.1062891666045056,0.001806577568914558,0.5484515484515484,0.7652812303975094,rule_reversal_frequency,-0.08106263012019718,negative,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""rule_frequency"", ""rule_reversal_frequency""]",lfp_behavior_modulation,state_lfp,NREM,nrem,PL,pl,theta,theta,whole_slice_norm
state_wake_acad_delta_whole_slice_norm,learning_stage_block,526,0.21164829395632967,0.21886060770297955,0.007212313746649879,0.5534465534465535,0.7677871261686291,perf_intermediate,-0.05376330463786119,negative,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""perf_intermediate"", ""perf_learned""]",lfp_behavior_modulation,state_lfp,Wake,wake,ACAd,acad,delta,delta,whole_slice_norm
state_rem_mos_theta_whole_slice_norm,rule_block,350,0.3590474229950755,0.3630562154818162,0.0040087924867406866,0.5664335664335665,0.7781932353360925,rule_reversal_frequency,0.07467158087804654,positive,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""rule_frequency"", ""rule_reversal_frequency""]",lfp_behavior_modulation,state_lfp,REM,rem,MOs,mos,theta,theta,whole_slice_norm
state_wake_mos_gamma_whole_slice_norm,behavior_all,526,0.2966669526242637,0.3411036809454552,0.0444367283211915,0.5674325674325674,0.7781932353360925,rule_reversal_frequency,-0.13210157791535293,negative,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""rule_frequency"", ""rule_reversal_frequency"", ""perf_intermediate"", ""perf_learned"", ""bias_left"", ""bias_right""]",lfp_behavior_modulation,state_lfp,Wake,wake,MOs,mos,gamma,gamma,whole_slice_norm
lfp_pl_gamma_whole_slice_norm,learning_stage_block,526,0.03268662369783626,0.04669802460366812,0.014011400905831861,0.5734265734265734,0.7819453273998729,perf_intermediate,-0.09072029562997437,negative,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""perf_intermediate"", ""perf_learned""]",lfp_behavior_modulation,global_lfp,global,global,PL,pl,gamma,gamma,whole_slice_norm
state_rem_mos_gamma_whole_slice_norm,rule_block,350,0.2043303146877381,0.2115647842698335,0.007234469582095393,0.5784215784215784,0.7843004453173945,rule_reversal_frequency,-0.025608247251537875,negative,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""rule_frequency"", ""rule_reversal_frequency""]",lfp_behavior_modulation,state_lfp,REM,rem,MOs,mos,gamma,gamma,whole_slice_norm
state_rem_ila_delta_whole_slice_norm,bias_block,350,0.21736066423847022,0.22372496564920197,0.006364301410731743,0.6033966033966034,0.8117022642162307,bias_right,-0.10709766221599201,negative,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""bias_left"", ""bias_right""]",lfp_behavior_modulation,state_lfp,REM,rem,ILA,ila,delta,delta,whole_slice_norm
state_working_mos_theta_whole_slice_norm,bias_block,204,0.1960472447752356,0.2057536659507213,0.009706421175485702,0.6053946053946054,0.8117022642162307,bias_right,0.06085600906662908,positive,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""bias_left"", ""bias_right""]",lfp_behavior_modulation,state_lfp,Working,working,MOs,mos,theta,theta,whole_slice_norm
state_rem_mos_gamma_whole_slice_norm,bias_block,350,0.2043303146877381,0.21569368903217834,0.011363374344440236,0.6113886113886113,0.8138888138888138,bias_right,-0.025126132501118094,negative,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""bias_left"", ""bias_right""]",lfp_behavior_modulation,state_lfp,REM,rem,MOs,mos,gamma,gamma,whole_slice_norm
state_working_acad_theta_whole_slice_norm,bias_block,204,0.06303683785918246,0.07543109015162441,0.012394252292441954,0.6143856143856143,0.8138888138888138,bias_right,-0.042319697836273824,negative,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""bias_left"", ""bias_right""]",lfp_behavior_modulation,state_lfp,Working,working,ACAd,acad,theta,theta,whole_slice_norm
state_rem_pl_delta_whole_slice_norm,rule_block,350,0.17608270333653586,0.1783015702380384,0.0022188669015025253,0.6173826173826173,0.8138888138888138,rule_reversal_frequency,-0.2190746193017848,negative,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""rule_frequency"", ""rule_reversal_frequency""]",lfp_behavior_modulation,state_lfp,REM,rem,PL,pl,delta,delta,whole_slice_norm
state_rem_ila_gamma_whole_slice_norm,rule_block,350,0.059679333649081845,0.06636269349515989,0.006683359846078041,0.6233766233766234,0.8138888138888138,rule_reversal_frequency,0.23763296639228437,positive,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""rule_frequency"", ""rule_reversal_frequency""]",lfp_behavior_modulation,state_lfp,REM,rem,ILA,ila,gamma,gamma,whole_slice_norm
state_nrem_ila_gamma_whole_slice_norm,behavior_all,468,0.040400265984902206,0.07515528321462406,0.03475501722972185,0.6263736263736264,0.8138888138888138,rule_reversal_frequency,0.20261173620232942,positive,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""rule_frequency"", ""rule_reversal_frequency"", ""perf_intermediate"", ""perf_learned"", ""bias_left"", ""bias_right""]",lfp_behavior_modulation,state_lfp,NREM,nrem,ILA,ila,gamma,gamma,whole_slice_norm
state_wake_acad_delta_whole_slice_norm,bias_block,526,0.21164829395632967,0.21671776472381366,0.005069470767483986,0.6273726273726273,0.8138888138888138,bias_right,-0.0567515325340949,negative,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""bias_left"", ""bias_right""]",lfp_behavior_modulation,state_lfp,Wake,wake,ACAd,acad,delta,delta,whole_slice_norm
state_nrem_pl_delta_whole_slice_norm,bias_block,468,0.11663221492388276,0.12078937710835402,0.004157162184471264,0.6403596403596403,0.8181509212437048,bias_right,0.17772271114739166,positive,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""bias_left"", ""bias_right""]",lfp_behavior_modulation,state_lfp,NREM,nrem,PL,pl,delta,delta,whole_slice_norm
state_working_pl_theta_whole_slice_norm,behavior_all,204,0.15211037202527367,0.18843494023312435,0.03632456820785068,0.6473526473526473,0.8181509212437048,perf_learned,-0.1485130318862067,negative,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""rule_frequency"", ""rule_reversal_frequency"", ""perf_intermediate"", ""perf_learned"", ""bias_left"", ""bias_right""]",lfp_behavior_modulation,state_lfp,Working,working,PL,pl,theta,theta,whole_slice_norm
state_wake_pl_delta_whole_slice_norm,bias_block,526,0.23690220926982686,0.24028646740710569,0.0033842581372788283,0.6493506493506493,0.8181509212437048,bias_right,-0.053556746079618786,negative,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""bias_left"", ""bias_right""]",lfp_behavior_modulation,state_lfp,Wake,wake,PL,pl,delta,delta,whole_slice_norm
state_rem_mos_gamma_whole_slice_norm,learning_stage_block,350,0.2043303146877381,0.2175242929774952,0.013193978289757102,0.6513486513486514,0.8181509212437048,perf_learned,0.022621729001100828,positive,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""perf_intermediate"", ""perf_learned""]",lfp_behavior_modulation,state_lfp,REM,rem,MOs,mos,gamma,gamma,whole_slice_norm
state_nrem_pl_delta_whole_slice_norm,behavior_all,468,0.11663221492388276,0.13159676343987536,0.014964548515992604,0.6583416583416584,0.8181509212437048,bias_right,0.1864945035809239,positive,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""rule_frequency"", ""rule_reversal_frequency"", ""perf_intermediate"", ""perf_learned"", ""bias_left"", ""bias_right""]",lfp_behavior_modulation,state_lfp,NREM,nrem,PL,pl,delta,delta,whole_slice_norm
state_nrem_mos_delta_whole_slice_norm,learning_stage_block,468,0.5587824297907262,0.5629336837159398,0.004151253925213538,0.6583416583416584,0.8181509212437048,perf_learned,-0.030122375764242343,negative,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""perf_intermediate"", ""perf_learned""]",lfp_behavior_modulation,state_lfp,NREM,nrem,MOs,mos,delta,delta,whole_slice_norm
state_rem_pl_theta_whole_slice_norm,bias_block,350,0.1484507748986723,0.15372088239574488,0.005270107497072574,0.6593406593406593,0.8181509212437048,bias_right,-0.08437074942773704,negative,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""bias_left"", ""bias_right""]",lfp_behavior_modulation,state_lfp,REM,rem,PL,pl,theta,theta,whole_slice_norm
state_working_acad_delta_whole_slice_norm,behavior_all,204,0.03298966257569913,0.07770226803024549,0.04471260545454636,0.6603396603396603,0.8181509212437048,rule_reversal_frequency,-0.16010863747864457,negative,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""rule_frequency"", ""rule_reversal_frequency"", ""perf_intermediate"", ""perf_learned"", ""bias_left"", ""bias_right""]",lfp_behavior_modulation,state_lfp,Working,working,ACAd,acad,delta,delta,whole_slice_norm
state_working_mos_theta_whole_slice_norm,rule_block,204,0.1960472447752356,0.20009301699097426,0.004045772215738652,0.6613386613386614,0.8181509212437048,rule_reversal_frequency,-0.05977172696947056,negative,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""rule_frequency"", ""rule_reversal_frequency""]",lfp_behavior_modulation,state_lfp,Working,working,MOs,mos,theta,theta,whole_slice_norm
lfp_mos_gamma_whole_slice_norm,rule_block,526,0.3648159276426617,0.3695975528482187,0.004781625205557027,0.6733266733266733,0.8215135118688419,rule_reversal_frequency,-0.04000123920214603,negative,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""rule_frequency"", ""rule_reversal_frequency""]",lfp_behavior_modulation,global_lfp,global,global,MOs,mos,gamma,gamma,whole_slice_norm
state_working_mos_gamma_whole_slice_norm,bias_block,204,0.18385209397472513,0.19915970971105346,0.015307615736328328,0.6743256743256744,0.8215135118688419,bias_right,-0.034383175572167246,negative,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""bias_left"", ""bias_right""]",lfp_behavior_modulation,state_lfp,Working,working,MOs,mos,gamma,gamma,whole_slice_norm
lfp_mos_gamma_whole_slice_norm,bias_block,526,0.3648159276426617,0.3736084414400995,0.00879251379743784,0.6743256743256744,0.8215135118688419,bias_left,-0.04019143998779191,negative,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""bias_left"", ""bias_right""]",lfp_behavior_modulation,global_lfp,global,global,MOs,mos,gamma,gamma,whole_slice_norm
state_nrem_acad_gamma_whole_slice_norm,rule_block,468,0.06471262595885374,0.06720157117887227,0.0024889452200185236,0.6823176823176823,0.8270517361426452,rule_reversal_frequency,-0.04465768961692052,negative,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""rule_frequency"", ""rule_reversal_frequency""]",lfp_behavior_modulation,state_lfp,NREM,nrem,ACAd,acad,gamma,gamma,whole_slice_norm
lfp_mos_theta_whole_slice_norm,rule_block,526,0.7591686810642104,0.7605979413967912,0.0014292603325807285,0.6953046953046953,0.838558426498125,rule_reversal_frequency,0.035345431156907484,positive,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""rule_frequency"", ""rule_reversal_frequency""]",lfp_behavior_modulation,global_lfp,global,global,MOs,mos,theta,theta,whole_slice_norm
state_working_acad_gamma_whole_slice_norm,bias_block,204,0.11977994393938496,0.12980461098793994,0.01002466704855498,0.7012987012987013,0.8391608391608391,bias_right,-0.04867095108645728,negative,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""bias_left"", ""bias_right""]",lfp_behavior_modulation,state_lfp,Working,working,ACAd,acad,gamma,gamma,whole_slice_norm
state_rem_pl_delta_whole_slice_norm,bias_block,350,0.17608270333653586,0.18015911636833004,0.004076413031794179,0.7032967032967034,0.8391608391608391,bias_right,-0.23254163355127236,negative,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""bias_left"", ""bias_right""]",lfp_behavior_modulation,state_lfp,REM,rem,PL,pl,delta,delta,whole_slice_norm
state_working_acad_gamma_whole_slice_norm,behavior_all,204,0.11977994393938496,0.15929430191945004,0.039514357980065085,0.7062937062937062,0.8391608391608391,rule_reversal_frequency,0.1413081049401764,positive,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""rule_frequency"", ""rule_reversal_frequency"", ""perf_intermediate"", ""perf_learned"", ""bias_left"", ""bias_right""]",lfp_behavior_modulation,state_lfp,Working,working,ACAd,acad,gamma,gamma,whole_slice_norm
state_nrem_pl_delta_whole_slice_norm,rule_block,468,0.11663221492388276,0.1175812628031484,0.0009490478792656409,0.7112887112887113,0.8409324665482301,rule_reversal_frequency,-0.10718158859915905,negative,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""rule_frequency"", ""rule_reversal_frequency""]",lfp_behavior_modulation,state_lfp,NREM,nrem,PL,pl,delta,delta,whole_slice_norm
lfp_mos_theta_whole_slice_norm,bias_block,526,0.7591686810642104,0.7612770429464075,0.002108361882197096,0.7182817182817183,0.845037315625551,bias_right,0.03147180896242254,positive,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""bias_left"", ""bias_right""]",lfp_behavior_modulation,global_lfp,global,global,MOs,mos,theta,theta,whole_slice_norm
state_working_pl_gamma_whole_slice_norm,rule_block,204,0.13541276743297725,0.13675660939176115,0.001343841958783898,0.7472527472527473,0.8737416429724122,rule_reversal_frequency,-0.03137954636412432,negative,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""rule_frequency"", ""rule_reversal_frequency""]",lfp_behavior_modulation,state_lfp,Working,working,PL,pl,gamma,gamma,whole_slice_norm
state_nrem_mos_gamma_whole_slice_norm,rule_block,468,0.31091965709116,0.31261334359255966,0.0016936865013996716,0.7542457542457542,0.8737416429724122,rule_reversal_frequency,-0.016895193649316305,negative,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""rule_frequency"", ""rule_reversal_frequency""]",lfp_behavior_modulation,state_lfp,NREM,nrem,MOs,mos,gamma,gamma,whole_slice_norm
state_wake_acad_gamma_whole_slice_norm,rule_block,526,0.21944968152416044,0.2211944513462144,0.0017447698220539598,0.7552447552447552,0.8737416429724122,rule_reversal_frequency,-0.026877674791518716,negative,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""rule_frequency"", ""rule_reversal_frequency""]",lfp_behavior_modulation,state_lfp,Wake,wake,ACAd,acad,gamma,gamma,whole_slice_norm
state_wake_mos_theta_whole_slice_norm,behavior_all,526,0.43102032708801674,0.4475877700009069,0.01656744291289014,0.7572427572427572,0.8737416429724122,rule_reversal_frequency,-0.13764432628190157,negative,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""rule_frequency"", ""rule_reversal_frequency"", ""perf_intermediate"", ""perf_learned"", ""bias_left"", ""bias_right""]",lfp_behavior_modulation,state_lfp,Wake,wake,MOs,mos,theta,theta,whole_slice_norm
state_wake_pl_delta_whole_slice_norm,behavior_all,526,0.23690220926982686,0.24887178266879406,0.011969573398967204,0.7772227772227772,0.8925046245620408,rule_reversal_frequency,-0.1325385636603662,negative,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""rule_frequency"", ""rule_reversal_frequency"", ""perf_intermediate"", ""perf_learned"", ""bias_left"", ""bias_right""]",lfp_behavior_modulation,state_lfp,Wake,wake,PL,pl,delta,delta,whole_slice_norm
state_wake_mos_gamma_whole_slice_norm,learning_stage_block,526,0.2966669526242637,0.3032845814968592,0.006617628872595538,0.7902097902097902,0.9024309024309025,perf_intermediate,0.027141072821260062,positive,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""perf_intermediate"", ""perf_learned""]",lfp_behavior_modulation,state_lfp,Wake,wake,MOs,mos,gamma,gamma,whole_slice_norm
state_nrem_mos_gamma_whole_slice_norm,learning_stage_block,468,0.31091965709116,0.3161982664369749,0.005278609345814922,0.7952047952047953,0.9024309024309025,perf_learned,0.018338592856195917,positive,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""perf_intermediate"", ""perf_learned""]",lfp_behavior_modulation,state_lfp,NREM,nrem,MOs,mos,gamma,gamma,whole_slice_norm
state_nrem_ila_theta_whole_slice_norm,learning_stage_block,468,0.45693821490782627,0.4590990282801167,0.00216081337229046,0.8001998001998002,0.9024309024309025,perf_intermediate,-0.021383970723230894,negative,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""perf_intermediate"", ""perf_learned""]",lfp_behavior_modulation,state_lfp,NREM,nrem,ILA,ila,theta,theta,whole_slice_norm
state_working_acad_gamma_whole_slice_norm,rule_block,204,0.11977994393938496,0.12072250718957556,0.0009425632501905978,0.8011988011988012,0.9024309024309025,rule_reversal_frequency,0.03573463339045313,positive,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""rule_frequency"", ""rule_reversal_frequency""]",lfp_behavior_modulation,state_lfp,Working,working,ACAd,acad,gamma,gamma,whole_slice_norm
state_nrem_pl_gamma_whole_slice_norm,rule_block,468,0.036335310452570324,0.037154354519496446,0.0008190440669261223,0.8091908091908092,0.9024309024309025,rule_reversal_frequency,-0.0578613626250179,negative,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""rule_frequency"", ""rule_reversal_frequency""]",lfp_behavior_modulation,state_lfp,NREM,nrem,PL,pl,gamma,gamma,whole_slice_norm
state_rem_pl_gamma_whole_slice_norm,rule_block,350,0.06059414967447818,0.061626278780069876,0.0010321291055916948,0.8101898101898102,0.9024309024309025,rule_reversal_frequency,-0.08219274724294379,negative,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""rule_frequency"", ""rule_reversal_frequency""]",lfp_behavior_modulation,state_lfp,REM,rem,PL,pl,gamma,gamma,whole_slice_norm
state_wake_pl_delta_whole_slice_norm,learning_stage_block,526,0.23690220926982686,0.23884258551618542,0.001940376246358566,0.8121878121878122,0.9024309024309025,perf_intermediate,-0.033078904264113335,negative,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""perf_intermediate"", ""perf_learned""]",lfp_behavior_modulation,state_lfp,Wake,wake,PL,pl,delta,delta,whole_slice_norm
state_nrem_mos_gamma_whole_slice_norm,bias_block,468,0.31091965709116,0.3148914019450454,0.003971744853885406,0.8171828171828172,0.9037966641653278,bias_left,0.01847584333038118,positive,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""bias_left"", ""bias_right""]",lfp_behavior_modulation,state_lfp,NREM,nrem,MOs,mos,gamma,gamma,whole_slice_norm
state_nrem_mos_theta_whole_slice_norm,bias_block,468,0.53029792497825,0.5339021332454752,0.003604208267225184,0.8241758241758241,0.906490769504468,bias_right,0.014529115152272426,positive,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""bias_left"", ""bias_right""]",lfp_behavior_modulation,state_lfp,NREM,nrem,MOs,mos,theta,theta,whole_slice_norm
lfp_pl_delta_whole_slice_norm,rule_block,526,0.44888104867166545,0.44912492643780755,0.00024387776614209766,0.8271728271728271,0.906490769504468,rule_reversal_frequency,-0.025997856993831753,negative,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""rule_frequency"", ""rule_reversal_frequency""]",lfp_behavior_modulation,global_lfp,global,global,PL,pl,delta,delta,whole_slice_norm
lfp_mos_gamma_whole_slice_norm,behavior_all,526,0.3648159276426617,0.38843775612643383,0.023621828483772145,0.8651348651348651,0.9401951760030363,rule_reversal_frequency,-0.08773782727089124,negative,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""rule_frequency"", ""rule_reversal_frequency"", ""perf_intermediate"", ""perf_learned"", ""bias_left"", ""bias_right""]",lfp_behavior_modulation,global_lfp,global,global,MOs,mos,gamma,gamma,whole_slice_norm
state_rem_acad_gamma_whole_slice_norm,rule_block,350,0.018306763076951005,0.01898708131649174,0.0006803182395407337,0.8701298701298701,0.9401951760030363,rule_reversal_frequency,-0.015300259560356452,negative,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""rule_frequency"", ""rule_reversal_frequency""]",lfp_behavior_modulation,state_lfp,REM,rem,ACAd,acad,gamma,gamma,whole_slice_norm
state_nrem_mos_gamma_whole_slice_norm,behavior_all,468,0.31091965709116,0.3301735852891948,0.019253928198034842,0.8781218781218781,0.9401951760030363,rule_reversal_frequency,-0.048418908774566505,negative,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""rule_frequency"", ""rule_reversal_frequency"", ""perf_intermediate"", ""perf_learned"", ""bias_left"", ""bias_right""]",lfp_behavior_modulation,state_lfp,NREM,nrem,MOs,mos,gamma,gamma,whole_slice_norm
state_nrem_acad_theta_whole_slice_norm,bias_block,468,0.442635222741929,0.44373295661101186,0.0010977338690828509,0.8801198801198801,0.9401951760030363,bias_left,0.00490379757692664,positive,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""bias_left"", ""bias_right""]",lfp_behavior_modulation,state_lfp,NREM,nrem,ACAd,acad,theta,theta,whole_slice_norm
state_wake_acad_gamma_whole_slice_norm,learning_stage_block,526,0.21944968152416044,0.22299069982921138,0.003541018305050936,0.8811188811188811,0.9401951760030363,perf_learned,-0.023099450688543136,negative,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""perf_intermediate"", ""perf_learned""]",lfp_behavior_modulation,state_lfp,Wake,wake,ACAd,acad,gamma,gamma,whole_slice_norm
state_working_acad_theta_whole_slice_norm,behavior_all,204,0.06303683785918246,0.08697781533654847,0.02394097747736601,0.8871128871128872,0.9401951760030363,perf_learned,-0.08327181063446638,negative,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""rule_frequency"", ""rule_reversal_frequency"", ""perf_intermediate"", ""perf_learned"", ""bias_left"", ""bias_right""]",lfp_behavior_modulation,state_lfp,Working,working,ACAd,acad,theta,theta,whole_slice_norm
state_nrem_acad_gamma_whole_slice_norm,bias_block,468,0.06471262595885374,0.06683265048848808,0.0021200245296343345,0.8881118881118881,0.9401951760030363,bias_left,-0.018450928169567945,negative,0,"[""elapsed_day"", ""circadian_sin"", ""circadian_cos"", ""occ_wake"", ""occ_miniwake"", ""occ_nrem"", ""occ_rem""]","[""bias_left"", ""bias_right""]",lfp_behavior_modulation,state_lfp,NREM,nrem,ACAd,acad,gamma,gamma,whole_slice_norm
